trim,condition,isOneOwner,mileage,year,color,dispacement,fuel,region,soundSystem,wheelType,wheelSize,featureCount,price
550,New,f,10,2015,Blue,4.6,Gasoline,Mid,Premium,unsp,unsp,74,111365
550,Used,f,86228,2007,Blue,5.5,Gasoline,Mtn,unsp,unsp,unsp,6,23494
500,Used,f,101388,2002,Gold,5,Gasoline,WSC,unsp,unsp,unsp,4,8795
500,Used,f,238160,2000,unsp,5,Gasoline,Mid,Premium,unsp,unsp,32,3999
550,Used,f,92522,2007,Silver,5.5,Gasoline,SoA,unsp,Alloy,unsp,62,24995
550,New,f,4,2014,Black,4.6,Gasoline,Mtn,unsp,unsp,unsp,54,123135
600,Used,f,39355,2007,Silver,5.5,Gasoline,ENC,Harman Kardon,unsp,unsp,50,36995
63,Used,f,81663,2008,Black,6.3,Gasoline,Mid,unsp,Alloy,unsp,52,37995
550,Used,t,31031,2013,White,4.6,Gasoline,WSC,Harman Kardon,Alloy,19,81,61949
550,New,f,11,2015,Black,4.6,Gasoline,Pac,Premium,unsp,unsp,79,100725
550,Used,f,59857,2009,White,5.5,Gasoline,Pac,Premium,unsp,unsp,44,33999
550,New,f,9,2015,Black,4.6,Gasoline,Mid,Premium,unsp,unsp,80,110935
550,New,f,16,2015,Black,4.6,Gasoline,ENC,Premium,Alloy,19,79,118320
550,New,f,6,2015,Silver,4.6,Gasoline,Mid,Premium,unsp,unsp,74,110935
550,New,f,10,2015,Silver,4.6,Gasoline,SoA,unsp,unsp,unsp,1,105905
550,Used,t,50794,2011,White,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,80,41500
550,Used,f,83573,2008,Black,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,61,27921
63,New,f,15,2015,unsp,5.5,Gasoline,ESC,Premium,Alloy,unsp,62,149735
550,New,f,7,2015,Silver,4.6,Gasoline,Mtn,unsp,unsp,19,10,106275
550,Used,t,23149,2012,Black,4.6,Gasoline,ENC,Premium,Alloy,unsp,105,62000
550,New,f,6,2015,Gray,4.6,Gasoline,Pac,Premium,Alloy,19,75,107325
550,New,f,56,2014,White,4.6,Gasoline,SoA,unsp,unsp,unsp,0,129000
550,Used,t,28584,2012,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,30,65888
550,New,f,32,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,70,108295
550,CPO,t,21561,2012,Black,4.6,Gasoline,WSC,Harman Kardon,Alloy,18,91,62207
550,CPO,f,18822,2012,Black,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,46,55555
550,New,f,11,2014,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,64,114425
63,CPO,f,27396,2010,Black,6.3,Gasoline,Pac,Premium,Alloy,20,82,62980
550,Used,t,51199,2012,unsp,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,74,42498
550,New,f,42,2015,Black,4.6,Gasoline,WSC,unsp,unsp,18,88,118315
550,Used,f,30590,2012,Silver,4.6,Gasoline,New,unsp,Alloy,18,70,48888
550,Used,f,104509,2007,Black,5.5,Gasoline,Pac,Harman Kardon,Premium,unsp,24,24995
430,Used,f,135917,2004,Silver,4.3,Gasoline,Pac,unsp,unsp,unsp,33,8999
550,New,f,25,2015,Black,4.6,Gasoline,Pac,Premium,Alloy,unsp,68,113010
550,Used,f,71565,2007,Gray,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,73,22995
550,New,f,15,2015,unsp,4.6,Gasoline,SoA,Premium,unsp,unsp,74,107795
500,Used,f,118000,2004,Black,5,Gasoline,Mid,Premium,Alloy,unsp,60,11998
550,Used,t,7540,2012,Silver,4.6,Gasoline,SoA,unsp,Alloy,unsp,18,62491
430,Used,f,111682,2003,Black,4.3,Gasoline,SoA,Bose,Alloy,unsp,22,9991
550,New,f,5,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,71,107235
430,Used,t,132009,2001,Blue,4.3,Gasoline,SoA,unsp,unsp,unsp,16,8950
63,Used,f,18371,2010,Black,6.3,Gasoline,WSC,Harman Kardon,unsp,unsp,28,64991
550,New,f,6,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,0,107635
550,New,f,11,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,18,77,106525
550,New,f,9,2014,Black,4.6,Gasoline,WNC,Premium,unsp,unsp,66,114645
550,New,f,19,2015,unsp,4.6,Gasoline,SoA,Premium,Alloy,unsp,58,102625
550,Used,f,61800,2007,Red,5.5,Gasoline,ESC,Harman Kardon,Alloy,unsp,46,31950
550,Used,t,36767,2011,Silver,5.5,Gasoline,Pac,unsp,Alloy,unsp,7,45995
550,New,f,5,2014,Black,4.6,Gasoline,Pac,Premium,unsp,unsp,64,113940
550,Used,f,22068,2012,Gray,4.6,Gasoline,SoA,unsp,unsp,unsp,31,49997
550,New,f,6,2014,White,4.6,Gasoline,Pac,unsp,unsp,unsp,0,110170
550,New,f,7,2015,Black,4.6,Gasoline,Pac,unsp,unsp,19,13,100852
550,Used,f,55000,2007,Silver,5.5,Gasoline,Pac,unsp,unsp,unsp,0,39999
550,Used,f,23402,2008,White,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,67,42995
350,Used,f,38799,2012,Black,3,Diesel,Mid,Harman Kardon,unsp,unsp,47,48000
63,New,f,4,2015,Blue,5.5,Gasoline,Mid,Premium,Alloy,unsp,59,161775
320,Used,f,191013,1999,Green,3.2,Gasoline,ESC,unsp,Alloy,unsp,26,7850
550,Used,f,69910,2007,Black,5.5,Gasoline,SoA,Premium,Alloy,unsp,36,26995
600,Used,f,65130,2007,Black,5.5,Gasoline,WSC,Premium,unsp,unsp,40,28950
550,New,f,9,2015,Green,4.6,Gasoline,New,unsp,Alloy,18,98,117475
63,New,f,5,2015,Gray,5.5,Gasoline,Mid,Premium,Alloy,unsp,69,169065
550,New,f,9,2015,Blue,4.6,Gasoline,SoA,Premium,Alloy,unsp,66,120045
550,CPO,f,19030,2013,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,85,64895
550,Used,f,22274,2012,Black,4.6,Gasoline,SoA,Premium,Alloy,unsp,61,59989
63,Used,f,24773,2010,White,6.3,Gasoline,WSC,unsp,Alloy,unsp,76,61670
550,New,f,26,2014,Silver,4.6,Gasoline,WSC,unsp,unsp,unsp,1,102025
550,Used,f,52097,2011,Black,5.5,Gasoline,SoA,unsp,Alloy,unsp,13,40993
550,Used,t,12463,2012,White,4.6,Gasoline,Mid,unsp,unsp,unsp,16,73900
63,Used,f,11809,2011,Black,5.5,Gasoline,Pac,Bang Olufsen,Alloy,unsp,65,92888
550,CPO,t,21539,2013,White,4.6,Gasoline,WNC,Harman Kardon,unsp,unsp,80,69950
550,CPO,f,19598,2012,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,59,61650
550,Used,t,41596,2011,Blue,5.5,Gasoline,WNC,Premium,unsp,unsp,36,96650
550,New,f,13,2014,Black,4.6,Gasoline,Pac,Premium,unsp,unsp,64,108125
550,New,f,6,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,0,111515
430,Used,f,99700,2002,Silver,4.3,Gasoline,WSC,Bose,Alloy,unsp,29,7993
550,New,f,15,2015,White,4.6,Gasoline,SoA,unsp,unsp,unsp,0,118670
550,New,f,5,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,71,111465
550,New,f,14,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0,138085
550,New,f,9,2015,Black,4.6,Gasoline,ENC,unsp,unsp,unsp,0,113005
550,Used,f,80386,2007,White,5.5,Gasoline,SoA,Harman Kardon,Steel,unsp,98,21999
550,New,f,336,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,20,11,106071
430,Used,f,102093,2005,Silver,4.3,Gasoline,Pac,Bose,Alloy,unsp,19,12995
550,New,f,6,2014,Black,4.6,Gasoline,Pac,Premium,unsp,unsp,76,107775
500,Used,f,207869,2002,Gray,5,Gasoline,New,unsp,Alloy,unsp,50,5533
430,Used,f,75664,2006,Black,4.3,Gasoline,Pac,Bose,unsp,unsp,13,16990
550,Used,f,49784,2007,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,5,28999
430,Used,f,70875,2006,Beige,4.3,Gasoline,ENC,unsp,Alloy,unsp,53,16990
550,Used,f,45258,2011,Black,5.5,Gasoline,SoA,Premium,Premium,unsp,50,37400
430,Used,f,103153,2002,Silver,4.3,Gasoline,Pac,Premium,Alloy,unsp,66,8999
600,Used,f,134190,2004,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,1,12995
550,Used,f,28234,2013,Black,4.6,Gasoline,SoA,Harman Kardon,unsp,unsp,93,46917
430,Used,f,96908,2005,Silver,4.3,Gasoline,SoA,unsp,unsp,unsp,5,12488
500,Used,f,128003,2006,Black,5,Gasoline,Mid,unsp,Alloy,unsp,50,14900
550,Used,f,64061,2007,Silver,5.5,Gasoline,SoA,unsp,unsp,unsp,7,27881
600,Used,f,62005,2004,Green,5.5,Gasoline,WNC,unsp,unsp,unsp,10,18995
550,Used,t,45520,2011,Silver,5.5,Gasoline,Pac,Harman Kardon,unsp,unsp,80,41888
550,Used,f,45403,2013,Black,4.6,Gasoline,WSC,Harman Kardon,Alloy,unsp,80,59999
550,Used,t,28337,2013,Black,4.6,Gasoline,ENC,Harman Kardon,Premium,unsp,20,56995
550,New,f,6,2014,White,4.6,Gasoline,Pac,Premium,Alloy,unsp,70,109820
550,Used,t,45769,2010,Gray,5.5,Gasoline,SoA,Premium,unsp,unsp,51,39990
500,Used,t,48824,2004,Silver,5,Gasoline,Mid,Bose,Alloy,17,61,15977
63,CPO,f,16732,2012,Silver,5.5,Gasoline,Mid,Premium,Alloy,unsp,80,77515
600,Used,f,114810,2002,Blue,5.8,Gasoline,SoA,unsp,unsp,unsp,2,10595
430,Used,f,92924,2000,Beige,4.3,Gasoline,ENC,unsp,Alloy,unsp,20,4985
63,New,f,21,2015,White,5.5,Gasoline,Pac,unsp,unsp,unsp,0,161870
550,New,f,15,2015,unsp,4.6,Gasoline,ESC,Premium,Alloy,unsp,68,111505
320,Used,f,170961,1997,Gold,3.2,Gasoline,SoA,unsp,unsp,unsp,1,4892
550,New,f,7,2015,Black,4.6,Gasoline,Mtn,unsp,unsp,20,9,111655
550,Used,t,140000,2007,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,0,19000
550,New,f,7,2015,Blue,4.7,Gasoline,Mtn,unsp,unsp,unsp,8,147225
550,New,f,1,2015,Black,4.6,Gasoline,Mid,unsp,unsp,19,5,117815
550,Used,f,39257,2012,White,4.6,Gasoline,SoA,Premium,unsp,unsp,79,49999
550,Used,f,11302,2011,White,5.5,Gasoline,ESC,unsp,unsp,unsp,36,53995
420,Used,f,83374,1994,White,4.2,Gasoline,Pac,unsp,unsp,unsp,0,7888
55,Used,f,138190,2003,Black,5.4,Gasoline,Mtn,Premium,Alloy,unsp,38,11900
550,New,f,6,2015,Black,4.6,Gasoline,Pac,unsp,unsp,18,89,114715
550,CPO,f,10137,2012,White,4.6,Gasoline,SoA,unsp,unsp,unsp,66,68900
550,CPO,f,45020,2010,Black,5.5,Gasoline,ESC,Harman Kardon,Premium,unsp,61,49946
550,Used,f,70000,2007,Black,5.5,Gasoline,SoA,unsp,Alloy,unsp,44,24888
550,Used,t,90701,2007,Silver,5.5,Gasoline,SoA,Premium,unsp,unsp,32,27995
550,New,f,25,2014,Black,4.6,Gasoline,New,unsp,unsp,unsp,7,106215
550,New,f,16,2015,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,60,124420
550,New,f,26,2013,Black,4.6,Gasoline,WSC,Harman Kardon,Alloy,unsp,65,97925
500,Used,f,104783,2004,Silver,5,Gasoline,SoA,unsp,Alloy,unsp,67,12900
65,Used,f,60963,2006,Black,6,Gasoline,Pac,unsp,Premium,unsp,17,42995
550,CPO,f,25495,2010,Black,5.5,Gasoline,ENC,unsp,unsp,unsp,26,44991
550,CPO,t,19667,2013,White,4.6,Gasoline,ENC,unsp,Alloy,unsp,6,74900
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,58,116395
550,Used,f,42352,2010,Black,5.5,Gasoline,New,unsp,unsp,unsp,15,43900
550,New,f,7,2014,Silver,4.6,Gasoline,New,unsp,Alloy,18,83,115175
550,CPO,t,39101,2011,Silver,5.5,Gasoline,SoA,unsp,unsp,unsp,54,54995
550,New,f,10,2015,Black,4.6,Gasoline,SoA,Premium,unsp,unsp,77,116910
550,New,f,6,2015,Blue,4.6,Gasoline,Pac,unsp,unsp,unsp,0,119655
550,New,f,9,2015,Black,4.6,Gasoline,New,unsp,Alloy,18,106,118305
550,Used,f,37748,2012,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,60,43952
550,CPO,t,19552,2013,Black,4.6,Gasoline,Mtn,unsp,unsp,unsp,3,74995
550,New,f,9,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,71,110125
550,Used,f,42241,2010,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,18,83,37711
550,Used,f,29716,2013,Black,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,64,52995
500,Used,f,128960,2006,Black,5,Gasoline,Mid,unsp,unsp,unsp,53,10942
550,CPO,t,40326,2012,White,4.6,Gasoline,Pac,Harman Kardon,Alloy,unsp,73,56995
550,New,f,9,2015,White,4.6,Gasoline,Mid,Premium,unsp,unsp,78,114070
550,New,f,12,2015,Blue,4.6,Gasoline,New,unsp,Alloy,18,106,118305
550,New,f,15,2015,Blue,4.6,Gasoline,ENC,Premium,Alloy,19,77,110435
430,Used,f,80610,2005,Gray,4.3,Gasoline,ESC,unsp,Alloy,unsp,42,14984
550,Used,f,32920,2011,White,5.5,Gasoline,WSC,unsp,Alloy,unsp,58,43900
550,Used,f,89191,2008,Black,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,57,36995
550,Used,f,47476,2013,Silver,4.6,Gasoline,SoA,Harman Kardon,unsp,unsp,93,45917
550,Used,f,70175,2009,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,32,39988
430,Used,f,132530,2003,Silver,4.3,Gasoline,SoA,Premium,Alloy,unsp,54,7990
550,New,f,10,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,1,105311
550,New,f,25,2015,Silver,4.6,Gasoline,Pac,Premium,Alloy,unsp,68,109425
63,New,f,6,2015,Silver,unsp,unsp,Pac,unsp,unsp,unsp,0,160685
550,Used,f,61672,2010,White,5.5,Gasoline,Pac,unsp,unsp,unsp,86,39991
550,Used,f,58997,2010,White,5.5,Gasoline,WSC,Harman Kardon,Alloy,unsp,55,39919
550,Used,t,25102,2010,Black,5.5,Gasoline,SoA,unsp,Alloy,unsp,64,56995
550,New,f,6,2015,Black,4.6,Gasoline,Pac,unsp,unsp,19,5,89831
420,Used,f,161207,1999,Silver,4.2,Gasoline,Mid,Premium,Alloy,unsp,41,1991
550,New,f,16,2015,unsp,unsp,unsp,Mid,unsp,unsp,unsp,0,110680
550,CPO,f,28766,2013,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,43,57992
550,Used,f,80553,2008,Black,5.5,Gasoline,ENC,Premium,Alloy,unsp,68,26999
550,Used,f,19640,2007,Blue,5.5,Gasoline,Pac,Harman Kardon,Steel,unsp,81,34981
500,Used,f,164000,1995,White,5,Gasoline,Pac,unsp,Alloy,unsp,15,5995
63,New,f,7,2015,Black,5.5,Gasoline,Mid,unsp,unsp,20,5,171525
550,New,f,8,2015,White,4.6,Gasoline,Pac,unsp,unsp,18,83,137750
550,Used,t,11008,2013,Silver,4.6,Gasoline,WSC,Harman Kardon,Alloy,unsp,91,60850
550,Used,f,96374,2007,unsp,5.5,Gasoline,Mid,unsp,unsp,unsp,6,28850
500,Used,f,76703,2002,Black,5,Gasoline,New,Bose,Alloy,16,47,11995
550,New,f,11,2014,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,0,117515
550,Used,t,34348,2010,Silver,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,74,45988
550,New,f,12,2015,Gray,4.6,Gasoline,Mid,Premium,Alloy,unsp,56,110435
550,Used,f,104282,2007,Silver,5.5,Gasoline,SoA,unsp,Alloy,unsp,51,23995
430,Used,f,108191,2002,Silver,4.3,Gasoline,Pac,Bose,Alloy,unsp,13,8992
550,Used,f,25192,2012,Black,4.6,Gasoline,Pac,unsp,Alloy,unsp,22,45998
550,New,f,6,2015,Green,4.6,Gasoline,Pac,unsp,unsp,18,83,105645
550,CPO,t,29632,2012,White,4.6,Gasoline,Mid,Premium,Alloy,unsp,73,59589
550,New,f,9,2015,Gray,4.6,Gasoline,Pac,Premium,Alloy,unsp,66,121865
550,New,f,55,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,19,71,105485
550,New,f,5,2015,unsp,4.6,Gasoline,Mid,unsp,unsp,unsp,1,118575
550,Used,f,27711,2012,Black,4.6,Gasoline,SoA,unsp,Alloy,unsp,42,57991
550,Used,f,29129,2011,Gray,5.5,Gasoline,Mid,unsp,Alloy,unsp,50,48995
550,New,f,5,2014,White,4.6,Gasoline,WSC,unsp,unsp,unsp,2,122540
550,New,f,10,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,59,110435
550,Used,t,30629,2010,Gray,5.5,Gasoline,WNC,unsp,Alloy,unsp,28,54988
550,New,f,6,2015,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,30,117965
550,Used,f,69966,2007,Gray,5.5,Gasoline,ESC,unsp,unsp,unsp,32,26900
400,Used,f,35452,2010,White,3.5,Hybrid,ENC,unsp,unsp,unsp,20,36900
550,New,f,6,2014,Black,4.6,Gasoline,Mid,unsp,unsp,unsp,25,107085
550,Used,f,119441,2007,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,59,23500
550,CPO,f,25653,2013,Black,4.6,Gasoline,New,Premium,Alloy,unsp,69,66988
550,New,f,11,2015,White,4.6,Gasoline,Pac,unsp,unsp,unsp,74,101890
550,Used,f,14973,2013,Black,4.6,Gasoline,SoA,Harman Kardon,Alloy,unsp,77,59900
550,Used,t,36900,2011,Black,5.5,Gasoline,SoA,Harman Kardon,Premium,unsp,54,41900
400,Used,f,58427,2010,Black,3.5,Hybrid,SoA,unsp,unsp,unsp,54,37995
550,CPO,f,21063,2013,Silver,4.6,Gasoline,Mid,unsp,Alloy,unsp,57,67995
550,Used,f,61988,2010,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,4,40995
550,New,f,7,2013,Black,4.6,Gasoline,Pac,Premium,Alloy,unsp,67,105345
550,New,f,34,2015,unsp,4.7,Gasoline,Pac,unsp,unsp,unsp,13,148401
550,Used,t,69341,2009,White,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,21,35994
550,New,f,10,2015,Black,4.6,Gasoline,Pac,unsp,unsp,18,91,107325
550,New,f,8,2015,Black,4.6,Gasoline,WNC,Premium,Alloy,unsp,57,127755
550,New,f,6,2015,White,4.6,Gasoline,Mid,unsp,unsp,unsp,1,122060
550,Used,f,46271,2007,unsp,5.5,Gasoline,ENC,unsp,unsp,unsp,10,31495
550,New,f,20,2015,unsp,unsp,unsp,WSC,unsp,unsp,unsp,0,128665
550,New,f,8,2014,Gray,4.6,Gasoline,Pac,unsp,unsp,unsp,1,117000
550,Used,f,49538,2011,Silver,5.5,Gasoline,SoA,Premium,Alloy,unsp,59,43900
600,Used,f,29000,2007,unsp,5.5,Gasoline,New,unsp,unsp,unsp,33,37498
550,New,f,26,2013,Black,4.6,Gasoline,Mtn,unsp,unsp,unsp,62,102185
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,60,108985
550,New,f,45,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,20,68,108815
65,Used,f,45050,2008,unsp,6,Gasoline,WSC,Harman Kardon,unsp,unsp,57,69950
550,Used,t,54965,2010,Black,5.5,Gasoline,Mid,unsp,unsp,unsp,70,35999
550,Used,f,30584,2011,White,5.5,Gasoline,SoA,unsp,unsp,unsp,83,45995
550,CPO,f,16423,2013,Gray,4.6,Gasoline,Pac,Harman Kardon,unsp,unsp,6,57982
350,Used,f,75190,2006,White,3.7,Gasoline,WSC,Bose,Alloy,unsp,37,17900
550,Used,t,31990,2012,Silver,4.6,Gasoline,ENC,Harman Kardon,Alloy,unsp,92,61800
500,Used,f,130000,1995,Black,5,Gasoline,Mid,Premium,Alloy,unsp,59,6995
550,Used,f,73366,2007,Black,5.5,Gasoline,Pac,unsp,unsp,unsp,4,29877
550,Used,t,21701,2013,Black,4.6,Gasoline,WSC,Premium,Alloy,20,74,71977
550,CPO,t,36780,2011,Gray,5.5,Gasoline,Mid,Harman Kardon,Alloy,unsp,48,48900
550,New,f,10,2015,Black,4.6,Gasoline,Mid,Premium,unsp,unsp,74,105610
550,Used,t,18939,2013,White,4.6,Gasoline,Pac,unsp,unsp,unsp,4,58995
550,New,f,1,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,18,70,103725
430,Used,f,125368,2000,Black,4.3,Gasoline,SoA,unsp,Alloy,unsp,54,8981
550,Used,f,75837,2007,White,5.5,Gasoline,Mid,Premium,unsp,unsp,49,30900
63,New,f,11,2015,Black,5.5,Gasoline,Mid,Premium,Alloy,20,79,163845
550,CPO,t,33656,2013,Black,4.6,Gasoline,New,unsp,unsp,unsp,10,61998
550,New,f,11,2015,Black,4.6,Gasoline,Pac,unsp,unsp,unsp,79,113945
430,Used,f,144914,2000,Silver,4.3,Gasoline,SoA,unsp,unsp,unsp,6,4990
63,New,f,11,2015,White,5.5,Gasoline,Pac,unsp,unsp,unsp,0,157870
550,New,f,14,2014,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,1,113190
600,Used,t,18887,2010,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,8,59800
550,Used,f,61989,2009,Black,5.5,Gasoline,ESC,Premium,Alloy,unsp,66,39900
550,New,f,15,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,0,112955
550,Used,f,76782,2007,Blue,5.5,Gasoline,Mid,Harman Kardon,unsp,unsp,16,25000
550,Used,f,85592,2009,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,18,48,31988
500,Used,f,77370,2002,White,5,Gasoline,Mtn,unsp,Alloy,unsp,48,6999
550,Used,f,67338,2008,Gray,5.5,Gasoline,Pac,unsp,unsp,unsp,5,33988
550,CPO,t,26295,2012,Black,4.6,Gasoline,WNC,Harman Kardon,Alloy,unsp,65,49995
550,New,f,5,2015,White,4.6,Gasoline,SoA,unsp,unsp,unsp,12,108350
550,Used,f,11693,2011,White,5.5,Gasoline,SoA,Premium,unsp,unsp,36,61990
550,Used,f,62073,2008,Gray,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,68,30976
550,Used,f,67180,2008,Gray,5.5,Gasoline,New,Premium,Alloy,unsp,78,27911
55,Used,f,85433,2003,Silver,5.4,Gasoline,Mid,Premium,Alloy,unsp,54,16391
600,Used,f,102055,2007,White,5.5,Gasoline,Mid,unsp,Alloy,unsp,56,25995
550,New,f,6,2015,Blue,4.6,Gasoline,Mid,unsp,unsp,unsp,30,115065
550,New,f,11,2015,Silver,4.6,Gasoline,SoA,unsp,unsp,unsp,0,114495
550,New,f,10,2015,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,1,119805
550,New,f,7,2014,White,4.6,Gasoline,New,unsp,Alloy,18,83,108460
63,New,f,1,2015,Black,5.5,Gasoline,Mid,Premium,Alloy,unsp,69,158025
550,New,f,11,2015,Black,4.6,Gasoline,Mid,Premium,Alloy,unsp,67,107745
430,Used,f,88773,2003,Silver,4.3,Gasoline,SoA,unsp,Alloy,unsp,71,7156
550,New,f,193,2015,Black,4.6,Gasoline,WSC,unsp,unsp,unsp,1,104885
550,Used,t,8746,2014,Silver,4.6,Gasoline,WSC,unsp,unsp,18,79,87888
500,Used,f,165645,2002,White,5,Gasoline,SoA,unsp,unsp,unsp,0,8405
550,New,f,21,2015,Green,4.6,Gasoline,Pac,unsp,unsp,18,91,111515
550,New,f,10,2015,White,4.6,Gasoline,Mid,Premium,unsp,unsp,76,123610
550,New,f,6,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,19,79,112685
550,Used,t,57778,2007,Black,5.5,Gasoline,SoA,Harman Kardon,Alloy,unsp,38,29999
500,Used,f,147198,2002,Black,5,Gasoline,Pac,unsp,Alloy,unsp,50,10991
550,New,f,13,2015,Gray,4.6,unsp,SoA,unsp,unsp,unsp,36,105815
550,New,f,8,2015,unsp,4.6,Gasoline,SoA,unsp,unsp,18,86,106080
550,Used,f,58474,2007,White,5.5,Gasoline,Pac,Harman Kardon,Alloy,unsp,14,27998
550,New,f,13,2015,White,4.6,Gasoline,Mid,Premium,Alloy,19,78,122445
63,Used,f,10931,2012,Gray,5.5,Gasoline,Pac,unsp,unsp,unsp,18,99888
550,Used,f,63432,2007,Gray,5.5,Gasoline,ENC,Harman Kardon,Alloy,unsp,59,27955
400,Used,t,42353,2010,Gray,3.5,Hybrid,Pac,Premium,unsp,unsp,47,38500
550,New,f,207,2014,Blue,4.6,Gasoline,Pac,unsp,unsp,unsp,15,112725
550,Used,f,47969,2008,Silver,5.5,Gasoline,Pac,Harman Kardon,unsp,unsp,20,34880
550,CPO,f,22306,2011,Black,5.5,Gasoline,SoA,unsp,unsp,unsp,14,59950
430,Used,f,78859,2005,unsp,4.3,Gasoline,ENC,unsp,unsp,unsp,50,17500
550,Used,f,109820,2008,Beige,5.5,Gasoline,ESC,Bose,Alloy,unsp,53,23995
550,CPO,f,15982,2013,Silver,4.6,Gasoline,Mid,Harman Kardon,Alloy,unsp,70,68731
550,New,f,5,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,68,112865
550,Used,f,3257,2014,Black,4.6,Gasoline,Mtn,unsp,unsp,unsp,39,89883
550,Used,f,134500,2007,Silver,5.5,Gasoline,Pac,Harman Kardon,unsp,unsp,84,21000
550,CPO,f,37498,2011,Silver,5.5,Gasoline,WSC,unsp,unsp,unsp,4,54911
430,Used,t,81371,2005,Black,4.3,Gasoline,SoA,Premium,Alloy,unsp,62,16900
550,Used,t,22912,2012,White,4.6,Gasoline,SoA,Premium,Alloy,19,69,55999
350,CPO,f,2580,2013,Black,3,Diesel,ESC,unsp,unsp,unsp,38,74491
430,Used,f,106823,2003,Silver,4.3,Gasoline,ESC,Premium,unsp,unsp,44,10991
430,Used,t,95667,2003,Silver,4.3,Gasoline,SoA,Bose,Alloy,unsp,26,10877
430,Used,f,106513,2005,Blue,4.3,Gasoline,WSC,unsp,Alloy,unsp,49,14977
550,New,f,12,2015,Black,4.6,Gasoline,New,Premium,unsp,unsp,74,107635
550,New,f,41,2015,Silver,4.6,Gasoline,Pac,unsp,unsp,19,8,113945
550,New,f,10,2015,Silver,4.6,Gasoline,Mid,Premium,Alloy,unsp,59,107735
63,New,f,5,2014,White,5.5,Gasoline,Pac,unsp,unsp,unsp,57,156970
550,Used,f,34708,2008,Gray,5.5,Gasoline,SoA,Harman Kardon,unsp,unsp,65,31990
550,CPO,f,18490,2013,Black,4.6,Gasoline,SoA,unsp,unsp,unsp,40,69991
550,Used,f,132917,2007,Gray,5.5,Gasoline,SoA,Harman Kardon,Chrome,unsp,41,19999
63,New,f,8,2015,Blue,5.5,Gasoline,Mid,unsp,unsp,unsp,2,164130
550,New,f,14,2015,Silver,4.6,Gasoline,SoA,unsp,unsp,19,20,107301
550,New,f,11,2014,Silver,4.6,Gasoline,Pac,unsp,unsp,unsp,0,128585
550,Used,f,23507,2013,White,4.6,Gasoline,SoA,unsp,unsp,unsp,3,60994
430,Used,f,105670,2004,Black,4.3,Gasoline,SoA,Premium,unsp,unsp,36,9999
